label,loss_amount,round_number,purchased_coverage,random_number,state,timer_faq_choiceaffectsprice,timer_faq_howitworks,timer_faq_noinsurance,timer_faq_coverage,timer_char7,timer_char6,timer_char5,timer_char4,timer_char3,timer_char2,timer_char1,insurance,WTP,belief,prob,var6,var5,var4,var3,var2,var1,number_entered,result_risk,session.code,treatment,age,gender,smoker,health,exercisedays,exercisehours,insurancehealth,lifeinsurance,riskdriving,riskfinance,risksport,riskjob,riskhealth,risk,final_payoff,HL_switchpoint,HLLF_switchpoint,diff_belief_prob,timer_all_chars
5b75ac687dc4b00001af4e50,60.0,1.0,0.0,55.0,ill,360.0,2776.0,,15.0,,576.0,262.0,582.0,294.0,622.0,1079.0,55.0,15.0,25.0,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,20.0,80.0,dipvl658,fullinfo,63.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,526.0,9.0,0.0,-69.78463404917869,
62c5c6430467d6c7b9147667,100.0,1.0,0.0,73.0,healthy,81.0,128.0,,75.0,,402.0,52.0,118.0,144.0,247.0,564.0,73.0,9.0,55.0,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,50.0,125.0,dipvl658,varinfo,27.0,1.0,0.0,7.0,1.0,1.0,-1.0,0.0,6.0,3.0,8.0,7.0,2.0,6.0,703.0,3.0,,36.53102222634736,
59497c498fb2140001afda85,60.0,1.0,1.0,59.0,ill,127.0,426.0,,64.0,,0.0,0.0,,166.0,248.0,246.0,59.0,60.0,40.75,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,10.0,65.0,dipvl658,posinfo,30.0,1.0,0.0,6.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,380.0,,9.0,-56.837291998333924,
5ef722c333956242acf17935,80.0,1.0,1.0,54.0,healthy,63.0,115.0,,18.0,,102.0,112.0,63.0,0.0,23.0,197.0,54.0,60.0,45.5,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,25.0,25.0,dipvl658,neginfo,30.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,0.0,3.0,6.0,375.0,6.0,5.0,20.525996695674742,
5f0788c06b220f03231666a0,80.0,1.0,1.0,1.0,ill,469.0,1793.0,,91.0,,4237.0,2586.0,1361.0,574.0,4545.0,2270.0,1.0,70.0,100.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,20.0,30.0,dipvl658,posinfo,62.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,6.0,3.0,3.0,569.0,7.0,,2.4127080016660756,
58404fd8ad98e40001ce915f,80.0,1.0,0.0,76.0,healthy,353.0,732.0,,65.0,,1173.0,186.0,249.0,138.0,1374.0,973.0,76.0,10.0,10.0,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,50.0,0.0,dipvl658,varinfo,49.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,587.0,3.0,,-8.46897777365264,
60d557b55c55abe0ab9dc3f7,100.0,1.0,0.0,77.0,ill,378.0,1316.0,,141.0,775.0,578.0,325.0,387.0,550.0,1776.0,1224.0,77.0,50.0,94.75,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,0.0,50.0,dipvl658,fullinfo,47.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,8.0,0.0,0.0,696.0,9.0,6.0,-0.03463404917869184,5615.0
5c42f9388bb6fd000163d1b4,60.0,1.0,1.0,14.0,healthy,504.0,3910.0,,234.0,535.0,620.0,112.0,1172.0,170.0,231.0,1008.0,14.0,24.0,43.75,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,30.0,95.0,dipvl658,baseline,45.0,0.0,1.0,5.0,2.0,3.0,1.0,0.0,7.0,4.0,7.0,5.0,3.0,6.0,690.0,7.0,5.0,29.56487877126195,3848.0
5988055f631d0c000149a5ac,40.0,1.0,1.0,6.0,healthy,56.0,79.0,,87.0,,52.0,282.0,147.0,170.0,629.0,493.0,6.0,20.0,22.75,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,25.0,25.0,dipvl658,varinfo,37.0,0.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,4.0,6.0,2.0,1.0,4.0,589.0,3.0,3.0,4.2810222263473605,
628f7669ee68aabf3930123b,80.0,1.0,1.0,39.0,ill,346.0,1105.0,,77.0,965.0,1557.0,223.0,287.0,176.0,2090.0,1022.0,39.0,40.0,91.0,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,20.0,30.0,dipvl658,fullinfo,38.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,3.0,5.0,3.0,0.0,2.0,798.0,5.0,5.0,-3.784634049178692,6320.0
634d7250a9dbe47b2b1d110f,20.0,1.0,0.0,10.0,healthy,127.0,1053.0,,85.0,,2022.0,380.0,723.0,885.0,5656.0,1977.0,10.0,7.0,10.0,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,50.0,0.0,dipvl658,neginfo,36.0,0.0,0.0,5.0,2.0,0.5,-1.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,590.0,5.0,6.0,-14.974003304325258,
60cf52fe3e92521f36031191,100.0,1.0,1.0,71.0,ill,,,,,,186.0,70.0,0.0,0.0,259.0,579.0,71.0,81.0,29.75,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,20.0,30.0,dipvl658,posinfo,22.0,1.0,0.0,8.0,4.0,2.0,1.0,0.0,1.0,2.0,6.0,3.0,1.0,2.0,427.0,,,-67.83729199833392,
5e93138a7d69590115fa1e21,40.0,1.0,0.0,24.0,healthy,404.0,2501.0,,79.0,679.0,1202.0,1490.0,1906.0,2180.0,3031.0,3479.0,24.0,6.0,7.5,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,30.0,20.0,dipvl658,baseline,66.0,0.0,0.0,7.0,3.0,0.5,1.0,0.0,3.0,7.0,5.0,3.0,3.0,4.0,486.0,6.0,6.0,-6.685121228738051,13967.0
63068110447ef1aaa9660816,80.0,1.0,1.0,9.0,ill,0.0,0.0,,0.0,1410.0,178.0,50.0,63.0,136.0,1009.0,494.0,9.0,60.0,95.0,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,50.0,0.0,dipvl658,fullinfo,27.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,8.0,4.0,0.0,4.0,704.0,7.0,5.0,0.21536595082130816,3340.0
62b8cd151b5fd0f9be7d1f11,100.0,1.0,1.0,11.0,ill,137.0,971.0,,68.0,,814.0,284.0,533.0,270.0,1574.0,821.0,11.0,20.0,25.0,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,20.0,30.0,dipvl658,neginfo,30.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,5.0,7.0,5.0,732.0,6.0,5.0,0.025996695674741943,
63039f41fa5c21d483996be2,80.0,1.0,0.0,56.0,ill,1252.0,676.0,,88.0,,2890.0,888.0,550.0,1315.0,3721.0,4182.0,56.0,50.0,50.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,20.0,80.0,dipvl658,posinfo,41.0,0.0,1.0,8.0,-1.0,2.0,-1.0,0.0,2.0,3.0,1.0,3.0,4.0,3.0,553.0,6.0,7.0,-47.587291998333924,
62a737b12cc61f784c4aab36,60.0,1.0,0.0,47.0,healthy,,,,,0.0,0.0,154.0,8.0,8.0,1101.0,,47.0,15.0,58.5,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,35.0,15.0,dipvl658,baseline,34.0,0.0,0.0,9.0,1.0,1.0,-1.0,0.0,1.0,7.0,7.0,3.0,1.0,6.0,543.0,5.0,7.0,44.314878771261945,
629f2dccc6e91be06559e2f1,20.0,1.0,1.0,5.0,healthy,0.0,,,0.0,,90.0,104.0,696.0,44.0,387.0,365.0,5.0,8.0,51.25,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,50.0,0.0,dipvl658,varinfo,34.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,4.0,3.0,7.0,6.0,2.0,5.0,559.0,0.0,9.0,32.78102222634736,
631f3b0501e9739c61c03255,20.0,1.0,0.0,20.0,ill,0.0,0.0,,95.0,,563.0,0.0,0.0,613.0,863.0,1039.0,20.0,0.0,20.0,0.9758729199833392,0.0,0.0,0.0,60.0,60.0,1.0,50.0,0.0,dipvl658,posinfo,39.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,7.0,3.0,339.0,9.0,9.0,-77.58729199833392,
59bb9e3a178f1b0001828b12,40.0,1.0,0.0,27.0,healthy,0.0,0.0,,7.0,,0.0,0.0,6.0,0.0,0.0,4.0,27.0,20.0,39.75,0.2497400330432526,6.0,6.0,1.0,0.0,10.0,0.0,10.0,40.0,dipvl658,neginfo,79.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,536.0,0.0,6.0,14.775996695674742,
5bef213956a3210001067bc2,60.0,1.0,0.0,56.0,ill,150.0,2440.0,,86.0,,622.0,2052.0,861.0,870.0,1614.0,1454.0,56.0,15.0,9.75,0.1846897777365264,9.5659476,9.5659476,1.0,0.0,25.0,0.0,50.0,125.0,dipvl658,varinfo,33.0,1.0,0.0,7.0,4.0,1.0,-1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,653.0,5.0,5.0,-8.71897777365264,
5e4da2248f2be10718acf61b,20.0,1.0,1.0,1.0,ill,144.0,1628.0,,72.0,703.0,470.0,179.0,275.0,265.0,599.0,851.0,1.0,10.0,75.0,0.947846340491787,0.0,4.0,0.0,50.0,50.0,1.0,50.0,0.0,dipvl658,fullinfo,38.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,3.0,2.0,4.0,577.0,5.0,3.0,-19.784634049178692,3342.0
616fd2048c982b1d27653870,80.0,1.0,0.0,79.0,healthy,251.0,584.0,,74.0,238.0,285.0,227.0,132.0,277.0,757.0,1183.0,79.0,16.0,25.75,0.1418512122873805,10.0,10.0,1.0,0.0,0.0,0.0,25.0,87.5,dipvl658,baseline,33.0,1.0,0.0,8.0,3.0,0.75,1.0,0.0,1.0,4.0,8.0,6.0,6.0,5.0,720.5,4.0,7.0,11.564878771261949,3099.0
5f8b4560fc6686262722efdb,100.0,2.0,1.0,31.0,ill,,,,,,,,37.0,67.0,0.0,63.0,31.0,64.0,63.75,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,10.0,65.0,dipvl658,varinfo,41.0,1.0,1.0,5.0,1.0,0.0,-1.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,503.0,7.0,9.0,36.261936773806795,
5ccc76bbc7508d0017d35954,80.0,2.0,0.0,37.0,healthy,48.0,129.0,,34.0,188.0,9.0,13.0,13.0,87.0,0.0,6.0,37.0,9.0,32.0,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,0.0,50.0,dipvl658,fullinfo,34.0,1.0,0.0,5.0,1.0,0.4,1.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,729.0,6.0,6.0,0.13536227984743832,316.0
614c5dc3cda534db7afc2e73,80.0,2.0,1.0,55.0,ill,361.0,320.0,,57.0,,88.0,193.0,310.0,321.0,542.0,688.0,55.0,70.0,75.0,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,30.0,20.0,dipvl658,neginfo,64.0,1.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,477.0,7.0,6.0,-22.233729462702485,
6085a4cc5f5f9ba1a3bfd785,20.0,2.0,0.0,10.0,healthy,,,,,,0.0,0.0,,,,,10.0,1.0,57.5,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,0.0,50.0,dipvl658,posinfo,19.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,9.0,34.35246399055718,
56b78f11e77ebe000cbefe79,100.0,2.0,0.0,60.0,healthy,53.0,71.0,,73.0,,108.0,109.0,161.0,142.0,295.0,536.0,60.0,28.0,50.0,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,0.0,50.0,dipvl658,baseline,57.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,9.0,4.0,2.0,466.0,8.0,8.0,-20.266053348338716,
5478e52cfdf99b5322cf7f7b,60.0,2.0,1.0,22.0,ill,112.0,74.0,,54.0,,29.0,192.0,34.0,286.0,290.0,774.0,22.0,50.0,80.0,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,20.0,80.0,dipvl658,neginfo,31.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,6.0,3.0,644.0,6.0,7.0,-17.233729462702485,
5d8e154af2858200171fdb95,20.0,2.0,1.0,6.0,healthy,,,,,0.0,,,0.0,,,,6.0,7.0,39.5,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,50.0,125.0,dipvl658,baseline,36.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,5.0,8.0,2.0,0.0,5.0,592.0,0.0,5.0,-30.766053348338716,
5b75ac687dc4b00001af4e50,80.0,2.0,1.0,2.0,healthy,,,,,0.0,53.0,106.0,125.0,217.0,302.0,541.0,2.0,38.0,60.0,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,20.0,80.0,dipvl658,fullinfo,63.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,526.0,9.0,0.0,28.13536227984744,1344.0
62c5c6430467d6c7b9147667,80.0,2.0,0.0,50.0,healthy,0.0,0.0,,0.0,,105.0,90.0,29.0,26.0,26.0,,50.0,8.0,23.25,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,50.0,125.0,dipvl658,varinfo,27.0,1.0,0.0,7.0,1.0,1.0,-1.0,0.0,6.0,3.0,8.0,7.0,2.0,6.0,703.0,3.0,,-4.2380632261932085,
59497c498fb2140001afda85,40.0,2.0,1.0,7.0,healthy,0.0,0.0,,,,,,,0.0,,,7.0,40.0,37.75,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,10.0,65.0,dipvl658,posinfo,30.0,1.0,0.0,6.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,380.0,,9.0,14.60246399055718,
5ef722c333956242acf17935,100.0,2.0,1.0,30.0,ill,0.0,0.0,,,,335.0,0.0,107.0,32.0,0.0,0.0,30.0,78.0,61.5,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,25.0,25.0,dipvl658,neginfo,30.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,0.0,3.0,6.0,375.0,6.0,5.0,-35.733729462702485,
5f0788c06b220f03231666a0,100.0,2.0,0.0,11.0,ill,132.0,795.0,,47.0,,988.0,1134.0,684.0,592.0,331.0,450.0,11.0,10.0,24.75,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,20.0,30.0,dipvl658,posinfo,62.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,6.0,3.0,3.0,569.0,7.0,,1.6024639905571796,
58404fd8ad98e40001ce915f,20.0,2.0,0.0,16.0,healthy,0.0,0.0,,0.0,,180.0,50.0,89.0,389.0,95.0,71.0,16.0,10.0,24.0,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,50.0,0.0,dipvl658,varinfo,49.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,587.0,3.0,,-3.4880632261932085,
60d557b55c55abe0ab9dc3f7,60.0,2.0,0.0,33.0,healthy,,,,,397.0,148.0,102.0,96.0,79.0,235.0,396.0,33.0,0.0,31.75,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,0.0,50.0,dipvl658,fullinfo,47.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,8.0,0.0,0.0,696.0,9.0,6.0,-0.11463772015256168,1453.0
5c42f9388bb6fd000163d1b4,40.0,2.0,1.0,25.0,healthy,52.0,217.0,,0.0,370.0,395.0,,453.0,480.0,92.0,214.0,25.0,26.0,63.25,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,30.0,95.0,dipvl658,baseline,45.0,0.0,1.0,5.0,2.0,3.0,1.0,0.0,7.0,4.0,7.0,5.0,3.0,6.0,690.0,7.0,5.0,-7.0160533483387155,
5988055f631d0c000149a5ac,100.0,2.0,1.0,25.0,healthy,0.0,0.0,,,,,,,,0.0,0.0,25.0,35.0,28.5,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,25.0,25.0,dipvl658,varinfo,37.0,0.0,1.0,7.0,2.0,1.0,1.0,1.0,0.0,4.0,6.0,2.0,1.0,4.0,589.0,3.0,3.0,1.0119367738067915,
628f7669ee68aabf3930123b,20.0,2.0,1.0,7.0,ill,,,,,484.0,67.0,172.0,171.0,114.0,150.0,158.0,7.0,12.0,28.5,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,20.0,30.0,dipvl658,fullinfo,38.0,0.0,0.0,6.0,5.0,1.0,1.0,0.0,1.0,3.0,5.0,3.0,0.0,2.0,798.0,5.0,5.0,-3.3646377201525617,1316.0
634d7250a9dbe47b2b1d110f,60.0,2.0,1.0,32.0,ill,39.0,70.0,,115.0,,124.0,68.0,284.0,230.0,486.0,500.0,32.0,40.0,87.25,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,50.0,0.0,dipvl658,neginfo,36.0,0.0,0.0,5.0,2.0,0.5,-1.0,0.0,0.0,2.0,3.0,3.0,2.0,2.0,590.0,5.0,6.0,-9.983729462702485,
60cf52fe3e92521f36031191,20.0,2.0,1.0,11.0,ill,,,,,,112.0,148.0,672.0,95.0,,235.0,11.0,16.0,52.5,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,20.0,30.0,dipvl658,posinfo,22.0,1.0,0.0,8.0,4.0,2.0,1.0,0.0,1.0,2.0,6.0,3.0,1.0,2.0,427.0,,,29.35246399055718,
5e93138a7d69590115fa1e21,100.0,2.0,0.0,94.0,ill,249.0,385.0,,78.0,,249.0,412.0,456.0,178.0,308.0,184.0,94.0,30.0,75.0,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,30.0,20.0,dipvl658,baseline,66.0,0.0,0.0,7.0,3.0,0.5,1.0,0.0,3.0,7.0,5.0,3.0,3.0,4.0,486.0,6.0,6.0,4.7339466516612845,
63068110447ef1aaa9660816,20.0,2.0,1.0,16.0,healthy,,,,,243.0,,,,,,,16.0,20.0,30.0,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,50.0,0.0,dipvl658,fullinfo,27.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,2.0,8.0,4.0,0.0,4.0,704.0,7.0,5.0,-1.8646377201525617,
62b8cd151b5fd0f9be7d1f11,60.0,2.0,1.0,14.0,ill,0.0,,,0.0,,129.0,196.0,89.0,207.0,854.0,363.0,14.0,60.0,100.0,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,20.0,30.0,dipvl658,neginfo,30.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,5.0,5.0,7.0,5.0,732.0,6.0,5.0,2.7662705372975154,
63039f41fa5c21d483996be2,20.0,2.0,0.0,12.0,healthy,,,,,,1664.0,635.0,584.0,510.0,638.0,214.0,12.0,0.0,10.0,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,20.0,80.0,dipvl658,posinfo,41.0,0.0,1.0,8.0,-1.0,2.0,-1.0,0.0,2.0,3.0,1.0,3.0,4.0,3.0,553.0,6.0,7.0,-13.14753600944282,
62a737b12cc61f784c4aab36,80.0,2.0,0.0,76.0,ill,,,,,92.0,0.0,,,,0.0,29.0,76.0,40.0,77.0,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,35.0,15.0,dipvl658,baseline,34.0,0.0,0.0,9.0,1.0,1.0,-1.0,0.0,1.0,7.0,7.0,3.0,1.0,6.0,543.0,5.0,7.0,6.7339466516612845,
629f2dccc6e91be06559e2f1,100.0,2.0,0.0,44.0,healthy,0.0,0.0,,,,26.0,42.0,44.0,70.0,47.0,41.0,44.0,25.0,21.75,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,50.0,0.0,dipvl658,varinfo,34.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,4.0,3.0,7.0,6.0,2.0,5.0,559.0,0.0,9.0,-5.7380632261932085,
631f3b0501e9739c61c03255,80.0,2.0,0.0,12.0,ill,0.0,0.0,,,,36.0,35.0,50.0,47.0,53.0,291.0,12.0,0.0,3.25,0.2314753600944282,10.0,10.0,1.0,0.0,0.0,0.0,50.0,0.0,dipvl658,posinfo,39.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,3.0,4.0,1.0,2.0,7.0,3.0,339.0,9.0,9.0,-19.89753600944282,
59bb9e3a178f1b0001828b12,20.0,2.0,1.0,11.0,ill,,,,,,85.0,227.0,235.0,65.0,372.0,781.0,11.0,15.0,60.75,0.9723372946270248,0.0,1.006333,0.0,57.0,57.0,1.0,10.0,40.0,dipvl658,neginfo,79.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,3.0,3.0,536.0,0.0,6.0,-36.483729462702485,
5bef213956a3210001067bc2,20.0,2.0,0.0,2.0,ill,0.0,,,,,291.0,401.0,385.0,312.0,795.0,163.0,2.0,1.0,23.5,0.2748806322619321,9.0,9.0,1.0,0.0,3.0,0.0,50.0,125.0,dipvl658,varinfo,33.0,1.0,0.0,7.0,4.0,1.0,-1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,653.0,5.0,5.0,-3.9880632261932085,
5e4da2248f2be10718acf61b,60.0,2.0,0.0,51.0,healthy,,,,,440.0,161.0,126.0,624.0,542.0,1464.0,966.0,51.0,4.0,5.0,0.3186463772015256,10.0,10.0,1.0,0.0,11.0,0.0,50.0,0.0,dipvl658,fullinfo,38.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,3.0,2.0,4.0,577.0,5.0,3.0,-26.86463772015256,4323.0
616fd2048c982b1d27653870,20.0,2.0,1.0,8.0,healthy,51.0,74.0,,25.0,182.0,50.0,111.0,164.0,158.0,202.0,152.0,8.0,12.0,85.25,0.7026605334833871,0.0,0.0,0.0,11.0,11.0,1.0,25.0,87.5,dipvl658,baseline,33.0,1.0,0.0,8.0,3.0,0.75,1.0,0.0,1.0,4.0,8.0,6.0,6.0,5.0,720.5,4.0,7.0,14.983946651661284,1019.0
5f8b4560fc6686262722efdb,60.0,3.0,1.0,23.0,healthy,0.0,0.0,,0.0,,,7.0,8.0,7.0,,,23.0,33.0,44.5,0.365864494822518,5.0,5.0,1.0,0.0,25.0,0.0,10.0,65.0,dipvl658,varinfo,41.0,1.0,1.0,5.0,1.0,0.0,-1.0,0.0,0.0,3.0,1.0,2.0,3.0,2.0,503.0,7.0,9.0,7.913550517748199,
5ccc76bbc7508d0017d35954,40.0,3.0,0.0,29.0,ill,0.0,0.0,,0.0,181.0,0.0,0.0,0.0,0.0,0.0,,29.0,6.0,90.0,0.895668641738687,0.0,5.0,0.0,35.0,35.0,1.0,0.0,50.0,dipvl658,fullinfo,34.0,1.0,0.0,5.0,1.0,0.4,1.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,729.0,6.0,6.0,0.43313582613130563,
614c5dc3cda534db7afc2e73,20.0,3.0,1.0,12.0,ill,46.0,85.0,,13.0,,171.0,431.0,289.0,225.0,286.0,206.0,12.0,12.0,65.0,0.4476921253534467,6.0,6.0,1.0,0.0,52.0,0.0,30.0,20.0,dipvl658,neginfo,64.0,1.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,477.0,7.0,6.0,20.23078746465533,
6085a4cc5f5f9ba1a3bfd785,40.0,3.0,1.0,2.0,ill,,,,,,480.0,28.0,31.0,50.0,263.0,159.0,2.0,15.0,53.25,0.5890403754397721,0.0,4.0,0.0,8.0,8.0,1.0,0.0,50.0,dipvl658,posinfo,19.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,9.0,-5.6540375439772035,
56b78f11e77ebe000cbefe79,60.0,3.0,1.0,16.0,ill,0.0,36.0,,6.0,,82.0,127.0,290.0,132.0,186.0,185.0,16.0,20.0,68.0,0.2017344384300983,7.3274504,7.3274504,1.0,0.0,7.0,0.0,0.0,50.0,dipvl658,baseline,57.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,9.0,4.0,2.0,466.0,8.0,8.0,47.826556156990165,
5478e52cfdf99b5322cf7f7b,80.0,3.0,0.0,65.0,healthy,56.0,16.0,,0.0,,60.0,37.0,71.0,93.0,343.0,107.0,65.0,46.0,65.0,0.4476921253534467,6.0,6.0,1.0,0.0,52.0,0.0,20.0,80.0,dipvl658,neginfo,31.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,6.0,3.0,644.0,6.0,7.0,20.23078746465533,
5d8e154af2858200171fdb95,40.0,3.0,1.0,23.0,healthy,,,,,,,0.0,,,,,23.0,24.0,54.0,0.2017344384300983,7.3274504,7.3274504,1.0,0.0,7.0,0.0,50.0,125.0,dipvl658,baseline,36.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,5.0,8.0,2.0,0.0,5.0,592.0,0.0,5.0,33.826556156990165,
5b75ac687dc4b00001af4e50,40.0,3.0,0.0,37.0,ill,,,,,,62.0,,,,,200.0,37.0,29.0,18.5,0.895668641738687,0.0,5.0,0.0,35.0,35.0,1.0,20.0,80.0,dipvl658,fullinfo,63.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,526.0,9.0,0.0,-71.0668641738687,
62c5c6430467d6c7b9147667,20.0,3.0,1.0,1.0,ill,0.0,0.0,,0.0,,,,,,,,1.0,3.0,37.25,0.365864494822518,5.0,5.0,1.0,0.0,25.0,0.0,50.0,125.0,dipvl658,varinfo,27.0,1.0,0.0,7.0,1.0,1.0,-1.0,0.0,6.0,3.0,8.0,7.0,2.0,6.0,703.0,3.0,,0.6635505177481988,
59497c498fb2140001afda85,20.0,3.0,1.0,18.0,ill,0.0,0.0,,,,,,,,429.0,174.0,18.0,20.0,23.75,0.5890403754397721,0.0,4.0,0.0,8.0,8.0,1.0,10.0,65.0,dipvl658,posinfo,30.0,1.0,0.0,6.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,380.0,,9.0,-35.1540375439772,
5ef722c333956242acf17935,20.0,3.0,1.0,2.0,ill,0.0,0.0,,,,,7.0,16.0,32.0,39.0,,2.0,7.0,75.25,0.4476921253534467,6.0,6.0,1.0,0.0,52.0,0.0,25.0,25.0,dipvl658,neginfo,30.0,1.0,0.0,6.0,2.0,2.0,0.0,1.0,0.0,2.0,8.0,0.0,3.0,6.0,375.0,6.0,5.0,30.48078746465533,
